ORGANIZATION_CODE,template_name,item_SEGMENT1,DESCRIPTION,PRIMARY_UOM_CODE,PURCHASING_ITEM_FLAG,PURCHASING_ENABLED_FLAG,PROCESS_FLAG
SIO,@Product Family,124754,Kotmale Chilli Powder 250g/Kotmale Meat Curry Powder 50g (Rs.25.00 Off),ECH,Y,Y,N
SIO,@Product Family,170764,Kotmale Chilli Powder 500g,ECH,Y,Y,N
SIO,@Product Family,170765,Kotmale Chilli Powder 50g,ECH,Y,Y,N
SIO,@Product Family,104990,Kotmale Cinnamon -50g,ECH,Y,Y,N
SIO,@Product Family,104993,Kotmale Cloves -25g,ECH,Y,Y,N
SIO,@Product Family,104992,Kotmale Cloves -50g,ECH,Y,Y,N
SIO,@Product Family,104984,Kotmale Curry Powder -100g,ECH,Y,Y,N
SIO,@Product Family,104983,Kotmale Curry Powder -250g,ECH,Y,Y,N
SIO,@Product Family,170768,Kotmale Curry Powder 50g,ECH,Y,Y,N
SIO,@Product Family,170773,Kotmale Goraka 250g,ECH,Y,Y,N
SIO,@Product Family,170763,Kotmale Meat Curry Powder 50g,ECH,Y,Y,N
SIO,@Product Family,104988,Kotmale Pepper Powder -100g,ECH,Y,Y,N
SIO,@Product Family,170772,Kotmale Pepper Powder 50g,ECH,Y,Y,N
SIO,@Product Family,104989,Kotmale Pepper Seed -100g,ECH,Y,Y,N
SIO,@Product Family,104986,Kotmale Roasted Curry Powder -100g,ECH,Y,Y,N
SIO,@Product Family,104985,Kotmale Roasted Curry Powder -250g,ECH,Y,Y,N
SIO,@Product Family,170769,Kotmale Roasted Curry Powder 50g,ECH,Y,Y,N
SIO,@Product Family,104987,Kotmale Turmeric Powder -100g,ECH,Y,Y,N
SIO,@Product Family,170770,Kotmale Turmeric Powder 250g,ECH,Y,Y,N
SIO,@Product Family,170771,Kotmale Turmeric Powder 50g,ECH,Y,Y,N
SIO,@Product Family,170598,KVC Chilli Sauce 740ml,ECH,Y,Y,N
SIO,@Product Family,171424,Lakrasa Chilli Pieces 100g,ECH,Y,Y,N
SIO,@Product Family,171417,Lakrasa Chilli Pieces 50g,ECH,Y,Y,N
SIO,@Product Family,171423,Lakrasa Chilli Powder 100g,ECH,Y,Y,N
SIO,@Product Family,171416,Lakrasa Chilli Powder 50g,ECH,Y,Y,N
SIO,@Product Family,171429,Lakrasa Pepper Corn 100g,ECH,Y,Y,N
SIO,@Product Family,171422,Lakrasa Pepper Corn 50g,ECH,Y,Y,N
SIO,@Product Family,171428,Lakrasa Pepper Powder 100g,ECH,Y,Y,N
SIO,@Product Family,171421,Lakrasa Pepper Powder 50g,ECH,Y,Y,N
SIO,@Product Family,171426,Lakrasa Roasted Curry Powder 100g,ECH,Y,Y,N
SIO,@Product Family,171419,Lakrasa Roasted Curry Powder 50g,ECH,Y,Y,N
SIO,@Product Family,171427,Lakrasa Turmeric Powder 100g,ECH,Y,Y,N
SIO,@Product Family,171420,Lakrasa Turmeric Powder 50g,ECH,Y,Y,N
SIO,@Product Family,171425,Lakrasa Unroasted Curry Powder 100g,ECH,Y,Y,N
SIO,@Product Family,171418,Lakrasa Unroasted Curry Powder 50g,ECH,Y,Y,N
SIO,@Product Family,104027,Lalitha Chilli  Powder -100g,ECH,Y,Y,N
SIO,@Product Family,104028,Lalitha Chilli  Powder -200g,ECH,Y,Y,N
SIO,@Product Family,104029,Lalitha Chilli  Powder -500g,ECH,Y,Y,N
SIO,@Product Family,104030,Lalitha Chilli Pieces -100g,ECH,Y,Y,N
SIO,@Product Family,105556,Lalitha Chilli Pieces -1kg,ECH,Y,Y,N
SIO,@Product Family,104031,Lalitha Chilli Pieces -200g,ECH,Y,Y,N
SIO,@Product Family,105557,Lalitha Chilli Pieces -500g,ECH,Y,Y,N
SIO,@Product Family,124753,Lalitha Chilli Powder - 200g (Chilli Pieces 50g Free),ECH,Y,Y,N
SIO,@Product Family,105555,Lalitha Chilli Powder -1kg,ECH,Y,Y,N
SIO,@Product Family,104975,Lalitha Chillie Pieces -50g,ECH,Y,Y,N
SIO,@Product Family,104974,Lalitha Chillie Powder -50g,ECH,Y,Y,N
SIO,@Product Family,104393,Lalitha Cinnamon Powder -20g,ECH,Y,Y,N
SIO,@Product Family,105678,Lalitha Cinnamon Powder -50g,ECH,Y,Y,N
SIO,@Product Family,105571,Lalitha Coriander Seeds -1kg,ECH,Y,Y,N
SIO,@Product Family,104976,Lalitha Curry Powder -50g,ECH,Y,Y,N
SIO,@Product Family,104394,Lalitha Ginger Powder -20g,ECH,Y,Y,N
SIO,@Product Family,105677,Lalitha Ginger Powder -50g,ECH,Y,Y,N
SIO,@Product Family,104392,Lalitha Goraka Paste -250g,ECH,Y,Y,N
SIO,@Product Family,105572,Lalitha Goraka Pieces -1kg,ECH,Y,Y,N
SIO,@Product Family,105676,Lalitha Mush Curry Mixture - 100g,ECH,Y,Y,N
SIO,@Product Family,101776,Lalitha Mustard Powder -100g,ECH,Y,Y,N
SIO,@Product Family,101787,Lalitha Peper Powder -100g,ECH,Y,Y,N
SIO,@Product Family,101786,Lalitha Peper Powder -50g,ECH,Y,Y,N
SIO,@Product Family,105567,Lalitha Pepper Pieces -1kg,ECH,Y,Y,N
SIO,@Product Family,105568,Lalitha Pepper Pieces -500g,ECH,Y,Y,N
SIO,@Product Family,105565,Lalitha Pepper Powder -1kg,ECH,Y,Y,N
SIO,@Product Family,105566,Lalitha Pepper Powder -500g,ECH,Y,Y,N
SIO,@Product Family,105569,Lalitha Pepper Seeds -1kg,ECH,Y,Y,N
SIO,@Product Family,105570,Lalitha Pepper Seeds -500g,ECH,Y,Y,N
SIO,@Product Family,125390,Lalitha Raw Curry Powder - 200g (Free Chilli Pieces 50g),ECH,Y,Y,N
SIO,@Product Family,104032,Lalitha Raw Curry Powder -100g,ECH,Y,Y,N
SIO,@Product Family,105558,Lalitha Raw Curry Powder -1kg,ECH,Y,Y,N
SIO,@Product Family,104033,Lalitha Raw Curry Powder -200g,ECH,Y,Y,N
SIO,@Product Family,105559,Lalitha Raw Curry Powder -500g,ECH,Y,Y,N
SIO,@Product Family,104035,Lalitha Roasted Curry Powder -100g,ECH,Y,Y,N
SIO,@Product Family,105563,Lalitha Roasted Curry Powder -1kg,ECH,Y,Y,N
SIO,@Product Family,104036,Lalitha Roasted Curry Powder -200g,ECH,Y,Y,N
SIO,@Product Family,105564,Lalitha Roasted Curry Powder -500g,ECH,Y,Y,N
SIO,@Product Family,104977,Lalitha Roasted Curry Powder -50g,ECH,Y,Y,N
SIO,@Product Family,101778,Lalitha Roasted Mathe Powder -100g,ECH,Y,Y,N
SIO,@Product Family,104034,Lalitha Turmeric Powder -100g,ECH,Y,Y,N
SIO,@Product Family,105560,Lalitha Turmeric Powder -1kg,ECH,Y,Y,N
SIO,@Product Family,105562,Lalitha Turmeric Powder -250g,ECH,Y,Y,N
SIO,@Product Family,105561,Lalitha Turmeric Powder -500g,ECH,Y,Y,N
SIO,@Product Family,103293,Lalitha Turmeric Powder -50g,ECH,Y,Y,N
SIO,@Product Family,117506,LSL Chilli Powder (Dil) Free Chilli Pieces 25g -100g,ECH,Y,Y,N
SIO,@Product Family,117505,LSL Chilli Powder (Dil) Free Turmeric Powder 50g -200g,ECH,Y,Y,N
SIO,@Product Family,104961,LSL Chillie Pieces (Dil) -100g,ECH,Y,Y,N
SIO,@Product Family,104962,LSL Chillie Pieces (Dil) -200g,ECH,Y,Y,N
SIO,@Product Family,104963,LSL Chillie Pieces (Dil) -500g,ECH,Y,Y,N
SIO,@Product Family,104958,LSL Chillie Powder (Dil) -100g,ECH,Y,Y,N
SIO,@Product Family,104959,LSL Chillie Powder (Dil) -200g,ECH,Y,Y,N
SIO,@Product Family,104960,LSL Chillie Powder (Dil) -500g,ECH,Y,Y,N
SIO,@Product Family,112853,LSL Chillie Powder 200g & Dil Curry Powder 50g,ECH,Y,Y,N
SIO,@Product Family,104964,LSL Curry Powder (Dil) -100g,ECH,Y,Y,N
SIO,@Product Family,104965,LSL Curry Powder (Dil) -200g,ECH,Y,Y,N
SIO,@Product Family,104966,LSL Curry Powder (Dil) -500g,ECH,Y,Y,N
SIO,@Product Family,103237,LSL Pepper Seeds - Packed by Madushi Pro -100g,ECH,Y,Y,N
SIO,@Product Family,104967,LSL Roasted Curry Powder (Dil) -100g,ECH,Y,Y,N
SIO,@Product Family,104968,LSL Roasted Curry Powder (Dil) -200g,ECH,Y,Y,N
SIO,@Product Family,104969,LSL Saffron (Turmeric) Powder (Dil) -100g,ECH,Y,Y,N
SIO,@Product Family,171461,Maggi 2Min Devilled Green Chilli 89g,ECH,Y,Y,N
SIO,@Product Family,170063,Maggi Rasa Musu Seasoning Powder -5G,ECH,Y,Y,N
SIO,@Product Family,103356,Mc Cuirrie Chillie Powder -250g,ECH,Y,Y,N
SIO,@Product Family,103023,Mc Currie Black Pepper Powder -100g,ECH,Y,Y,N
SIO,@Product Family,103177,Mc Currie Black Pepper Seed -100g,ECH,Y,Y,N
SIO,@Product Family,105542,Mc Currie BlackPepper Powder -50g,ECH,Y,Y,N
SIO,@Product Family,104024,Mc Currie Chilli Pieces -100g,ECH,Y,Y,N
SIO,@Product Family,103355,Mc Currie Chillie Pieces -250g,ECH,Y,Y,N
SIO,@Product Family,105546,Mc Currie Chillie Whole -250g,ECH,Y,Y,N
SIO,@Product Family,104042,Mc Currie Chineese Chilli Paste -360g,ECH,Y,Y,N
SIO,@Product Family,105550,Mc Currie Cloves Whole -25g,ECH,Y,Y,N
SIO,@Product Family,105551,Mc Currie Cloves Whole -50g,ECH,Y,Y,N
SIO,@Product Family,103025,Mc Currie Corriender Seed -100g,ECH,Y,Y,N
SIO,@Product Family,105544,Mc Currie Crushed Chillie -50g,ECH,Y,Y,N
SIO,@Product Family,103026,Mc Currie Cummin Seed -100g,ECH,Y,Y,N
SIO,@Product Family,103027,Mc Currie Fennel Seed -100g,ECH,Y,Y,N
SIO,@Product Family,105552,Mc Currie Fenugreek Seed -100g,ECH,Y,Y,N
SIO,@Product Family,105554,Mc Currie Mix Spices -85g,ECH,Y,Y,N
SIO,@Product Family,104078,Mc Currie Mustard Powder -100g,ECH,Y,Y,N
SIO,@Product Family,123570,Mc Currie Mustard Powder -100g (10% Off),ECH,Y,Y,N
SIO,@Product Family,104023,Mc Currie Roasted Chilli Powder -100g,ECH,Y,Y,N
SIO,@Product Family,104020,Mc Currie Roasted Curry Powder -100g,ECH,Y,Y,N
SIO,@Product Family,122695,Mc Currie Roasted Curry Powder 100g (10% Off),ECH,Y,Y,N
SIO,@Product Family,103024,Mc Currie Turmeric Powder -100g,ECH,Y,Y,N
SIO,@Product Family,105543,Mc Currie Turmeric Powder -50g,ECH,Y,Y,N
SIO,@Product Family,104022,Mc Currie Un Roasted Chilli Powder -100g,ECH,Y,Y,N
SIO,@Product Family,116981,Mc Currie Un Roasted Chilli Powder 100g (10% Off) -100g,ECH,Y,Y,N
SIO,@Product Family,104021,Mc Currie Un Roasted Curry Powder -100g,ECH,Y,Y,N
SIO,@Product Family,105539,Mc Currie Unroasted Chillie Powder -200g,ECH,Y,Y,N
SIO,@Product Family,105538,Mc Currie Unroasted Chillie Powder -50g,ECH,Y,Y,N
SIO,@Product Family,105537,Mc Currie Unroasted Curyy Powder 200g,ECH,Y,Y,N
SIO,@Product Family,124181,Mc Currie Unroasted Curyy Powder -200g (10% Off),ECH,Y,Y,N
SIO,@Product Family,107005,MD Chillie Garlic Sauce -400g,ECH,Y,Y,N
SIO,@Product Family,107030,MD Chillie Garlic Sauce -750ml,ECH,Y,Y,N
SIO,@Product Family,107028,MD Chillie Sauce -750ml,ECH,Y,Y,N
SIO,@Product Family,107027,MD Green Chillie Sauce -400g,ECH,Y,Y,N
SIO,@Product Family,124465,MD Katta Sambol 380g (Save Rs.70.00),ECH,Y,Y,N
SIO,@Product Family,124469,MD Kitul Treacle 350g (save Rs.45.00),ECH,Y,Y,N
SIO,@Product Family,104057,MD Vegetarian Chilli Paste -270g,ECH,Y,Y,N
SIO,@Product Family,172828,Mr.Spice Chilli Pieces - 100g,ECH,Y,Y,N
SIO,@Product Family,172827,Mr.Spice Chilli Powder - 100g,ECH,Y,Y,N
SIO,@Product Family,172831,Mr.Spice Curry Powder - 100g,ECH,Y,Y,N
SIO,@Product Family,172830,Mr.Spice Papper Powder - 100g,ECH,Y,Y,N
SIO,@Product Family,172832,Mr.Spice Roasted Curry Powder - 100g,ECH,Y,Y,N
SIO,@Product Family,172829,Mr.Spice Turmeric Powder - 100g,ECH,Y,Y,N
SIO,@Product Family,172787,Paper Seeds - 100g,ECH,Y,Y,N
SIO,@Product Family,172786,Paper Seeds - 50g,ECH,Y,Y,N
SIO,@Product Family,171768,Rich Black Papper Corn 100g,ECH,Y,Y,N
SIO,@Product Family,171769,Rich Black Papper Corn 50g,ECH,Y,Y,N
SIO,@Product Family,171783,Rich Chillie Pieces 100g,ECH,Y,Y,N
SIO,@Product Family,171782,Rich Chillie Powder 100g,ECH,Y,Y,N
SIO,@Product Family,171771,Rich Cloves 25g,ECH,Y,Y,N
SIO,@Product Family,171780,Rich Corriander Seed 200g,ECH,Y,Y,N
SIO,@Product Family,171784,Rich Crushed Pepper 100g,ECH,Y,Y,N
SIO,@Product Family,171779,Rich Cummin Seed 100g,ECH,Y,Y,N
SIO,@Product Family,171777,Rich Dil Seed (Mathe Seed) 100g,ECH,Y,Y,N
SIO,@Product Family,171778,Rich Fennel Seed 100g,ECH,Y,Y,N
SIO,@Product Family,171775,Rich Goraka 100g,ECH,Y,Y,N
SIO,@Product Family,171776,Rich Mustard Seed 100g,ECH,Y,Y,N
SIO,@Product Family,171785,Rich Raw Curry Powder 100g,ECH,Y,Y,N
SIO,@Product Family,171786,Rich Roasted  Curry Powder 100g,ECH,Y,Y,N
SIO,@Product Family,171781,Rich Tamarind 100g,ECH,Y,Y,N
SIO,@Product Family,171787,Rich Turmeric Powder 100g,ECH,Y,Y,N
SIO,@Product Family,104819,Ruhunu Chillie Pieces -100g,ECH,Y,Y,N
SIO,@Product Family,104817,Ruhunu Chillie Pieces -1kg,ECH,Y,Y,N
SIO,@Product Family,104818,Ruhunu Chillie Pieces -250g,ECH,Y,Y,N
SIO,@Product Family,103335,Ruhunu Chillie Pieces -500g,ECH,Y,Y,N
SIO,@Product Family,104820,Ruhunu Chillie Pieces -50g,ECH,Y,Y,N
SIO,@Product Family,104812,Ruhunu Chillie Powder -100g,ECH,Y,Y,N
SIO,@Product Family,104809,Ruhunu Chillie Powder -1kg,ECH,Y,Y,N
SIO,@Product Family,103334,Ruhunu Chillie Powder 250g,ECH,Y,Y,N
SIO,@Product Family,103333,Ruhunu Chillie Powder -500g,ECH,Y,Y,N
SIO,@Product Family,104813,Ruhunu Chillie Powder -50g,ECH,Y,Y,N
SIO,@Product Family,170637,Ruhunu Coriander Seeds-200g,ECH,Y,Y,N
SIO,@Product Family,104824,Ruhunu Curry Powder -100g,ECH,Y,Y,N
SIO,@Product Family,104821,Ruhunu Curry Powder -1kg,ECH,Y,Y,N
SIO,@Product Family,103337,Ruhunu Curry Powder -250g,ECH,Y,Y,N
SIO,@Product Family,103336,Ruhunu Curry Powder -500g,ECH,Y,Y,N
SIO,@Product Family,104825,Ruhunu Curry Powder -50g,ECH,Y,Y,N
SIO,@Product Family,170639,Ruhunu Dill Seed (Mathe Seed) 100g,ECH,Y,Y,N
SIO,@Product Family,170643,Ruhunu Fish Curry Mix 100g,ECH,Y,Y,N
SIO,@Product Family,170647,Ruhunu Jaffna R/Curry Powder 100g,ECH,Y,Y,N
SIO,@Product Family,170646,Ruhunu Jaffna R/Curry Powder 50g,ECH,Y,Y,N
SIO,@Product Family,104830,Ruhunu Meat Curry Mix -100g,ECH,Y,Y,N
SIO,@Product Family,104831,Ruhunu Meat Curry Mix -50g,ECH,Y,Y,N
SIO,@Product Family,170640,Ruhunu Musterd Seed 100g,ECH,Y,Y,N
SIO,@Product Family,104836,Ruhunu Pepper Powder -100g,ECH,Y,Y,N
SIO,@Product Family,104835,Ruhunu Pepper Powder -1kg,ECH,Y,Y,N
SIO,@Product Family,104837,Ruhunu Pepper Powder -50g,ECH,Y,Y,N
SIO,@Product Family,170638,Ruhunu Pepper Seeds 100g,ECH,Y,Y,N
SIO,@Product Family,104815,Ruhunu Roasted Chillie Powder -100g,ECH,Y,Y,N
SIO,@Product Family,104814,Ruhunu Roasted Chillie Powder -200g,ECH,Y,Y,N
SIO,@Product Family,104816,Ruhunu Roasted Chillie Powder -50g,ECH,Y,Y,N
SIO,@Product Family,104828,Ruhunu Roasted Curry Powder -100g,ECH,Y,Y,N
SIO,@Product Family,104826,Ruhunu Roasted Curry Powder -1kg,ECH,Y,Y,N
SIO,@Product Family,104827,Ruhunu Roasted Curry Powder -200g,ECH,Y,Y,N
SIO,@Product Family,104829,Ruhunu Roasted Curry Powder -50g,ECH,Y,Y,N
SIO,@Product Family,104833,Ruhunu Turmeric Powder -100g,ECH,Y,Y,N
SIO,@Product Family,104832,Ruhunu Turmeric Powder -1kg,ECH,Y,Y,N
SIO,@Product Family,104834,Ruhunu Turmeric Powder -50g,ECH,Y,Y,N
SIO,@Product Family,105634,Sulalitha Chilli Pieces - 100g,ECH,Y,Y,N
SIO,@Product Family,105635,Sulalitha Chilli Pieces -250g,ECH,Y,Y,N
SIO,@Product Family,105633,Sulalitha Chilli Pieces -50g,ECH,Y,Y,N
SIO,@Product Family,105631,Sulalitha Chilli Powder - 100g,ECH,Y,Y,N
SIO,@Product Family,105632,Sulalitha Chilli Powder -250g,ECH,Y,Y,N
SIO,@Product Family,105630,Sulalitha Chilli Powder -50g,ECH,Y,Y,N
SIO,@Product Family,105665,Sulalitha Cloves -10g,ECH,Y,Y,N
SIO,@Product Family,105666,Sulalitha Cloves -25g,ECH,Y,Y,N
SIO,@Product Family,105661,Sulalitha Coriander Seeds -100g,ECH,Y,Y,N
SIO,@Product Family,105662,Sulalitha Coriander Seeds -250g,ECH,Y,Y,N
SIO,@Product Family,105658,Sulalitha Cummin Seeds -100g,ECH,Y,Y,N
SIO,@Product Family,105657,Sulalitha Cummin Seeds -50g,ECH,Y,Y,N
SIO,@Product Family,105660,Sulalitha Fennel Seeds -100g,ECH,Y,Y,N
SIO,@Product Family,105659,Sulalitha Fennel Seeds -50g,ECH,Y,Y,N
SIO,@Product Family,105664,Sulalitha Mathe Seeds -100g,ECH,Y,Y,N
SIO,@Product Family,105663,Sulalitha Mathe Seeds -50g,ECH,Y,Y,N
SIO,@Product Family,103341,Sulalitha Meat Curry Mixture -100g,ECH,Y,Y,N
SIO,@Product Family,103342,Sulalitha Meat Curry Mixture -200g,ECH,Y,Y,N
SIO,@Product Family,103340,Sulalitha Meat Curry Mixture -50g,ECH,Y,Y,N
SIO,@Product Family,105648,Sulalitha Mustard Powder -100g,ECH,Y,Y,N
SIO,@Product Family,105647,Sulalitha Mustard Powder -50g,ECH,Y,Y,N
SIO,@Product Family,105650,Sulalitha Mustard Seeds -100g,ECH,Y,Y,N
SIO,@Product Family,105649,Sulalitha Mustard Seeds -50g,ECH,Y,Y,N
SIO,@Product Family,105656,Sulalitha Paper Seeds -100g,ECH,Y,Y,N
SIO,@Product Family,105655,Sulalitha Paper Seeds -50g,ECH,Y,Y,N
SIO,@Product Family,105640,Sulalitha Pepper Powder - 100g,ECH,Y,Y,N
SIO,@Product Family,105639,Sulalitha Pepper Powder -50g,ECH,Y,Y,N
SIO,@Product Family,105642,Sulalitha Raw Curry Powder - 100g,ECH,Y,Y,N
SIO,@Product Family,105643,Sulalitha Raw Curry Powder -250g,ECH,Y,Y,N
SIO,@Product Family,105641,Sulalitha Raw Curry Powder -50g,ECH,Y,Y,N
SIO,@Product Family,105645,Sulalitha Roasted Curry Powder - 100g,ECH,Y,Y,N
SIO,@Product Family,105646,Sulalitha Roasted Curry Powder -250g,ECH,Y,Y,N
SIO,@Product Family,105644,Sulalitha Roasted Curry Powder -50g,ECH,Y,Y,N
SIO,@Product Family,105654,Sulalitha Roasted Mathe Powder -100g,ECH,Y,Y,N
SIO,@Product Family,105653,Sulalitha Roasted Mathe Powder -50g,ECH,Y,Y,N
SIO,@Product Family,105673,Sulalitha Tamarind -100g,ECH,Y,Y,N
SIO,@Product Family,105637,Sulalitha Turmeric Powder -100g,ECH,Y,Y,N
SIO,@Product Family,105638,Sulalitha Turmeric Powder -250g,ECH,Y,Y,N
SIO,@Product Family,105636,Sulalitha Turmeric Powder -50g,ECH,Y,Y,N
SIO,@Product Family,172784,Tamarinds 100g,ECH,Y,Y,N
SIO,@Product Family,104575,Turkey Chillie & Garlic Sauce -400g,ECH,Y,Y,N
SIO,@Product Family,104574,Turkey Chillie Sauce -400g,ECH,Y,Y,N
SIO,@Product Family,170746,Village Chilli Pieces 100g,ECH,Y,Y,N
SIO,@Product Family,170925,Village Chilli Pieces 50g,ECH,Y,Y,N
SIO,@Product Family,170744,Village Chilli Powder 100g,ECH,Y,Y,N
SIO,@Product Family,170924,Village Chilli Powder 50g,ECH,Y,Y,N
SIO,@Product Family,170748,Village Curry Powder 100g,ECH,Y,Y,N
SIO,@Product Family,170930,Village Curry Powder 50g,ECH,Y,Y,N
SIO,@Product Family,170579,Village Fish Curry (Kirata) 100g,ECH,Y,Y,N
SIO,@Product Family,170578,Village Fish Curry (Kirata) 50g,ECH,Y,Y,N
SIO,@Product Family,170581,Village Fish Curry (Mirisata) 100g,ECH,Y,Y,N
SIO,@Product Family,170580,Village Fish Curry (Mirisata) 50g,ECH,Y,Y,N
SIO,@Product Family,170923,Village Meat Curry Mix 100g,ECH,Y,Y,N
SIO,@Product Family,170922,Village Meat Curry Mix 50g,ECH,Y,Y,N
SIO,@Product Family,170921,Village Mustard Powder 100g,ECH,Y,Y,N
SIO,@Product Family,170920,Village Mustard Powder 50g,ECH,Y,Y,N
SIO,@Product Family,170747,Village Pepper Powder 100g,ECH,Y,Y,N
SIO,@Product Family,170929,Village Pepper Powder 50g,ECH,Y,Y,N
SIO,@Product Family,170927,Village Roasted Chilli Powder 100g,ECH,Y,Y,N
SIO,@Product Family,170926,Village Roasted Chilli Powder 50g,ECH,Y,Y,N
SIO,@Product Family,170932,Village Roasted Curry Powder 100g,ECH,Y,Y,N
SIO,@Product Family,125577,Village Roasted Curry Powder 100g (8% off),ECH,Y,Y,N
SIO,@Product Family,170931,Village Roasted Curry Powder 50g,ECH,Y,Y,N
SIO,@Product Family,170928,Village Turmeric Powder 100g,ECH,Y,Y,N
SIO,@Product Family,170745,Village Turmeric Powder 50g,ECH,Y,Y,N
SIO,@Product Family,172833,Wayamba Chilli Powdwr - 100g,ECH,Y,Y,N
SIO,@Product Family,172834,Wayamba Curry Powder - 100g,ECH,Y,Y,N
SIO,@Product Family,103386,Wijaya Chillie Pieces -100g,ECH,Y,Y,N
SIO,@Product Family,103387,Wijaya Chillie Pieces -250g,ECH,Y,Y,N
SIO,@Product Family,103385,Wijaya Chillie Pieces -50g,ECH,Y,Y,N
SIO,@Product Family,103382,Wijaya Chillie Powder -100g,ECH,Y,Y,N
SIO,@Product Family,103383,Wijaya Chillie Powder -250g,ECH,Y,Y,N
SIO,@Product Family,103381,Wijaya Chillie Powder -50g,ECH,Y,Y,N
SIO,@Product Family,103389,Wijaya Curry Powder -100g,ECH,Y,Y,N
SIO,@Product Family,103390,Wijaya Curry Powder -250g,ECH,Y,Y,N
SIO,@Product Family,103388,Wijaya Curry Powder -50g,ECH,Y,Y,N
SIO,@Product Family,103394,Wijaya Turmeric Powder -100g,ECH,Y,Y,N
SIO,@Product Family,103393,Wijaya Turmeric Powder -50g,ECH,Y,Y,N
SIO,@Product Family,172661,Deli Eggs (Brown) 10s,ECH,Y,Y,N
SIO,@Product Family,172666,Deli Eggs (Brown) Plastic Box - 10s,ECH,Y,Y,N
SIO,@Product Family,172667,Deli Eggs (White) -10s,ECH,Y,Y,N
SIO,@Product Family,172668,Deli Eggs (White) Plastic Box - 10s,ECH,Y,Y,N
SIO,@Product Family,171907,Mahaweli Eggs (06 Pack),ECH,Y,Y,N
SIO,@Product Family,171906,Mahaweli Eggs (10 Pack),ECH,Y,Y,N
SIO,@Product Family,106328,Nel Eggs - Brown -1s,ECH,Y,Y,N
SIO,@Product Family,106329,Nel Eggs - White -1s,ECH,Y,Y,N
SIO,@Product Family,170435,Akra Burger Bun 2 in 1 Pkt-50g,ECH,Y,Y,N
SIO,@Product Family,170443,Akra Butter Biscuits 100g,ECH,Y,Y,N
SIO,@Product Family,170442,Akra Butter Rusks 100g,ECH,Y,Y,N
SIO,@Product Family,170440,Akra Chocolate Bun 60g,ECH,Y,Y,N
SIO,@Product Family,170439,Akra Cream Bun 50g,ECH,Y,Y,N
SIO,@Product Family,170436,Akra Crust Top Bread 300g,ECH,Y,Y,N
SIO,@Product Family,170432,Akra Diet Bread 300g,ECH,Y,Y,N
SIO,@Product Family,171224,Akra Ginger Stick 100g,ECH,Y,Y,N
SIO,@Product Family,170434,Akra Hot Dog Bun 50g,ECH,Y,Y,N
SIO,@Product Family,170670,Akra Orange Bun 50g,ECH,Y,Y,N
SIO,@Product Family,170441,Akra Strawberry Bun 60g,ECH,Y,Y,N
SIO,@Product Family,170433,Akra Super Diet Bread 500g,ECH,Y,Y,N
SIO,@Product Family,170431,Akra Super Sanwich Bread 650g,ECH,Y,Y,N
SIO,@Product Family,170437,Akra Sweet  Bread  250g,ECH,Y,Y,N
SIO,@Product Family,170438,Akra Tea Bun 50g,ECH,Y,Y,N
SIO,@Product Family,104782,Diet Bread Half Loaf -240g,ECH,Y,Y,N
SIO,@Product Family,110166,Dil Bread Crubs -400g,ECH,Y,Y,N
SIO,@Product Family,110212,Finagle Bread Crumbs -400g,ECH,Y,Y,N
SIO,@Product Family,104791,Finagle Burger Bread 2 in 1 ) 80g,ECH,Y,Y,N
SIO,@Product Family,104795,Finagle Butter Biscuit -80g,ECH,Y,Y,N
SIO,@Product Family,104796,Finagle Butter Rusk -80g,ECH,Y,Y,N
SIO,@Product Family,104789,Finagle Cream Bun -50g,ECH,Y,Y,N
SIO,@Product Family,105101,Finagle Crust Top Bread  Bread -300g,ECH,Y,Y,N
SIO,@Product Family,104788,Finagle Crust Top Bread -400g,ECH,Y,Y,N
SIO,@Product Family,104766,Finagle Diet Bread -270g,ECH,Y,Y,N
SIO,@Product Family,104797,Finagle Ginger Finger -80g,ECH,Y,Y,N
SIO,@Product Family,104792,Finagle Hot Dog Bun 2 in 1 -100g,ECH,Y,Y,N
SIO,@Product Family,104790,Finagle Packet Bun -70g,ECH,Y,Y,N
SIO,@Product Family,104765,Finagle Sandwich Bread -500g,ECH,Y,Y,N
SIO,@Product Family,170489,Finagle Sandwich Sliced Bread 300g,ECH,Y,Y,N
SIO,@Product Family,170488,Finagle Sandwich Sliced Bread 400g,ECH,Y,Y,N
SIO,@Product Family,104768,Finagle Sweet Bread -240g,ECH,Y,Y,N
SIO,@Product Family,105100,Finagle White Bread -500g,ECH,Y,Y,N
SIO,@Product Family,170590,Mendis Bread Crumbs 250g,ECH,Y,Y,N
SIO,@Product Family,106333,Mendis Bread Crumbs -400g,ECH,Y,Y,N
SIO,@Product Family,106325,Village Bread Crumb -200g,ECH,Y,Y,N
SIO,@Product Family,106326,Village Bread Crumb -400g,ECH,Y,Y,N
SIO,@Product Family,170320,Village Bread Crumbs -1Kg,ECH,Y,Y,N
SIO,@Product Family,112080,Cherish Choco Wafers 90g,ECH,Y,Y,N
SIO,@Product Family,111696,Cherish Chocolate Biscuits -400g,ECH,Y,Y,N
SIO,@Product Family,170716,Cherish Chocolate Cream Biscuits 100g,ECH,Y,Y,N
SIO,@Product Family,125427,Cherish Chocolate Wafers 400g (Rs.20.00 Off),ECH,Y,Y,N
